"Pipeline","Amount","Churn","Contract.Length","Has.Ever.Been.Poc","Country","Tier","Industry","Created.On.Platform","No.Of.Conversations.Q1.To.Q3","Avg.Conversation.Rating.Q1.To.Q3","Avg.No.Of.Conversation.Parts.Q1.To.Q3","Created.Campaigns.Q1.To.Q3","Live.Campaigns.Q1.To.Q3","No.Of.Integrations.Q1.To.Q3","Previous.No.Of.Deals","Percentage.Going.Live","Distinct.Game.Types.Used","Distinct.Live.Game.Types.Used","Avg.Unique.Reg.Rate.Q1.To.Q3","Avg.Time.Spent.Q1.To.Q3","Days.Until.First.Campaign","Days.Until.First.Live.Campaign"
"Newbizz Pipeline",6586.02150537634,"1",427,"No","DK","B","Retailers",2019,0,4.70372488511426,26.0515683679166,3,2,2,0,0.666666666666667,2,2,0.515492704017294,32.4,4,26
"Renewal sales pipeline",4704.30107526882,"0",365,"No","DK","C","Media & entertainment",2019,5,5,22.6,4,4,3,2,1,2,2,0.500090122640361,81.8333333333333,38,40
"Newbizz Pipeline",5645.16129032258,"0",417,"No","DK","B","Retailers",2019,0,4.70372488511426,26.0515683679166,9,5,2,0,0.555555555555556,6,3,0.472897864820169,46,4,8
"Renewal sales pipeline",9677.41935483871,"0",365,"No","DK","A","Media & entertainment",2019,3,4,12.3333333333333,48,41,2,1,0.854166666666667,10,8,0.806968231255402,42.0816326530612,2,3
"Newbizz Pipeline",9677.41935483871,"0",412,"No","DK","A","Media & entertainment",2019,0,4.70372488511426,26.0515683679166,72,35,2,0,0.486111111111111,15,7,0.7169367547959,36.6944444444444,16,52
"Newbizz Pipeline",13999.9586021505,"0",365,"No","FI","B","NGO/interest organisations/labour unions",2021,0,4.70372488511426,26.0515683679166,1,0,0,0,0,1,0,0.367182631923119,0,22,72.8333333333333
"Newbizz Pipeline",3360.21505376344,"0",213,"Yes","DK","C","B2B",2019,16,5,33.6923076923077,18,1,2,0,0.0555555555555556,9,1,0.429841543671331,38.3333333333333,28,42
"Renewal sales pipeline",2419.35483870968,"0",214,"Yes","DK","C","B2B",2019,20,5,22.8823529411765,15,2,5,1,0.133333333333333,9,1,0.138465562664851,28.375,4,64
"Renewal sales pipeline",2419.35483870968,"1",181,"Yes","DK","C","B2B",2019,1,4.70372488511426,14,5,0,3,2,0,3,0,0.367182631923119,58.6,80,72.8333333333333
"Renewal sales pipeline",8736.55913978495,"0",365,"No","DK","A","Consumer brands",2019,39,4.8,29.7837837837838,15,12,5,0,0.8,8,7,0.559536944699236,81.5897435897436,12,52
"Renewal sales pipeline",10989.4623655914,"0",365,"No","NL","A","Consumer brands",2020,8,5,30.25,11,3,1,1,0.272727272727273,6,3,0.303733602421796,17,3,104
"Newbizz Pipeline",5376.34408602151,"0",463,"No","DK","C","Pharma / Healthcare",2019,0,4.70372488511426,26.0515683679166,2,2,2,0,1,1,1,0.177547284929835,48,53,66
"Newbizz Pipeline",3008.06451612903,"0",366,"No","FI","C","Consumer brands",2019,0,4.70372488511426,26.0515683679166,1,1,2,1,1,1,1,0.367182631923119,21,29,84
"Renewal sales pipeline",6048.38709677419,"0",365,"No","DK","A","Education (university, online training, schools)",2019,1,4.70372488511426,7,13,9,1,2,0.692307692307692,4,2,0.367182631923119,43.2307692307692,11,28
"Renewal sales pipeline",8736.55913978495,"0",365,"No","DK","B","Education (university, online training, schools)",2021,1,4.70372488511426,53,4,0,0,0,0,1,0,0.367182631923119,0,146,72.8333333333333
"Renewal sales pipeline",8736.55913978495,"0",365,"No","DK","B","Education (university, online training, schools)",2018,12,4.33333333333333,22.9166666666667,11,5,1,0,0.454545454545455,4,2,0.367182631923119,54.0909090909091,6,119
"Renewal sales pipeline",13805.1075268817,"0",365,"No","DK","Enterprise","Telecommunications / Broadband/internet",2020,15,4.6,30.2,17,5,8,1,0.294117647058824,7,4,0.270244279871781,69.1111111111111,87,104
"Renewal sales pipeline",10080.6451612903,"0",365,"No","DK","Enterprise","Telecommunications / Broadband/internet",2015,23,4.1,18.3809523809524,11,12,3,0,1.09090909090909,4,5,0.492465956666092,45.7222222222222,3,19
"Renewal sales pipeline",10080.6451612903,"0",365,"No","DK","Enterprise","Telecommunications / Broadband/internet",2020,28,4.28571428571429,27.0769230769231,5,5,4,0,1,4,4,0.231922297916989,34.875,190,205
"Newbizz Pipeline",18817.2043010753,"0",365,"Yes","DK","A","Consumer brands",2021,7,5,42.1428571428571,10,3,1,0,0.3,5,1,0.171117105564745,24.8,9,141
"Renewal sales pipeline",8021.50537634409,"0",365,"No","FI","B","B2B",2020,4,5,36.25,14,8,5,1,0.571428571428571,10,4,0.191642392352868,52.16,7,11
"Newbizz Pipeline",5013.44086021505,"0",182,"No","FI","C","Education (university, online training, schools)",2019,1,5,10,8,2,1,0,0.25,6,2,0.367182631923119,59.875,129,161
"Newbizz Pipeline",5013.44086021505,"0",330,"No","FI","C","Education (university, online training, schools)",2019,0,4.70372488511426,26.0515683679166,7,0,1,0,0,5,0,0.367182631923119,27.1428571428571,17,302
"Renewal sales pipeline",6720.43010752688,"0",365,"No","DK","B","Financial services",2020,7,5,19,19,11,3,1,0.578947368421053,5,3,0.303335003228587,71.0714285714286,31,67
"Newbizz Pipeline",5645.16129032258,"0",365,"No","DK","B","Pharma / Healthcare",2019,15,4.8,14.0909090909091,5,1,2,0,0.2,1,1,0.367182631923119,29.8571428571429,18,72.8333333333333
"Renewal sales pipeline",4032.25806451613,"0",365,"No","DK","C","Retailers",2019,38,4.90909090909091,24.3684210526316,45,32,7,2,0.711111111111111,9,6,0.454821135389071,49.2121212121212,20,37
"Renewal sales pipeline",17547.0430107527,"0",426,"No","FI","A","Consumer brands",2019,29,4.94117647058824,22.8965517241379,23,17,5,1,0.739130434782609,9,8,0.30120763247117,111.783783783784,2,25
"Newbizz Pipeline",2005.37634408602,"0",366,"No","FI","C","Media & entertainment",2019,0,4.70372488511426,26.0515683679166,1,0,1,0,0,1,0,0.367182631923119,77,182,72.8333333333333
"Newbizz Pipeline",23118.2795698925,"1",578,"No","UK","A","Media & entertainment",2019,0,4.70372488511426,26.0515683679166,16,11,0,0,0.6875,6,5,0.0910125142207053,53.8125,26,132
"Newbizz Pipeline",3008.06451612903,"0",366,"No","FI","B","B2B",2019,3,4,23.6666666666667,21,4,9,0,0.19047619047619,11,3,0.3098547352311,32.4,1,58
"Newbizz Pipeline",8021.50537634409,"0",365,"Yes","FI","B","B2B",2020,17,4.66666666666667,32.75,31,6,4,0,0.193548387096774,12,5,0.312015555049543,22.7428571428571,33,135
"Renewal sales pipeline",7999.97634408602,"0",365,"Yes","FI","B","B2B",2020,0,4.70372488511426,26.0515683679166,5,0,1,1,0,4,0,0.367182631923119,28.8,3,72.8333333333333
"Renewal sales pipeline",12000,"0",365,"No","FI","B","B2B",2020,3,4.66666666666667,10.6666666666667,8,3,0,1,0.375,2,2,0.367182631923119,50.125,10,59
"Renewal sales pipeline",9408.60215053763,"0",365,"No","DK","A","Retailers",2019,7,4.4,34.7142857142857,24,6,4,1,0.25,10,3,0.579403502507447,31.4074074074074,8,47
"Newbizz Pipeline",10752.688172043,"0",366,"Yes","DK","A","Retailers",2019,5,4.70372488511426,15.75,8,6,3,0,0.75,2,2,0.55974155176931,93.7857142857143,13,35
"Renewal sales pipeline",3360.21505376344,"1",181,"Yes","DK","A","Retailers",2019,3,4.70372488511426,18.5,2,2,2,1,1,1,1,0.321531375935521,91,39,55
"Renewal sales pipeline",9999.97043010753,"0",365,"Yes","NL","B","B2B",2020,1,5,15,1,1,1,1,1,1,1,0.367182631923119,0,27,72.8333333333333
"Newbizz Pipeline",10026.8817204301,"0",365,"Yes","NL","B","B2B",2020,17,4.5,38.5882352941176,19,12,3,0,0.631578947368421,12,9,0.414562743508983,62.2093023255814,3,46
"Newbizz Pipeline",3763.44086021505,"0",397,"Yes","DK","C","Retailers",2019,2,5,11.5,7,3,3,0,0.428571428571429,3,2,0.486236688768334,14.625,19,25
"Renewal sales pipeline",2688.17204301075,"0",365,"Yes","DK","C","Retailers",2019,4,5,30.5,4,2,1,2,0.5,3,2,0.385984427141268,13.75,1,1
"Newbizz Pipeline",10080.6451612903,"0",396,"Yes","DK","A","Retailers",2020,8,5,22.2857142857143,16,11,3,0,0.6875,5,5,0.537468890465478,69.8695652173913,17,19
"Renewal sales pipeline",4032.25806451613,"0",365,"Yes","DK","C","Consumer brands",2019,13,5,38.3333333333333,8,6,3,1,0.75,5,3,0.441228815329846,37,17,87
"Newbizz Pipeline",4032.25806451613,"0",366,"Yes","DK","C","Consumer brands",2019,6,4.70372488511426,59.6,7,3,2,0,0.428571428571429,5,3,0.403282488859595,18.2727272727273,68,78
"Renewal sales pipeline",7999.97634408602,"0",365,"No","DK","A","B2B",2019,4,4.70372488511426,35,9,2,5,1,0.222222222222222,4,2,0.367182631923119,63.9166666666667,1,72.8333333333333
"Renewal sales pipeline",22043.0107526882,"0",365,"No","UK","A","Retailers",2019,15,4.5,24.0714285714286,42,25,4,1,0.595238095238095,14,9,0.433615342248009,50.8095238095238,2,15
"Renewal sales pipeline",5241.93548387097,"0",365,"No","DK","C","Retailers",2019,0,4.70372488511426,26.0515683679166,1,0,1,2,0,1,0,0.367182631923119,0,195,72.8333333333333
"Newbizz Pipeline",4010.75268817204,"1",366,"No","FI","C","Media & entertainment",2019,0,4.70372488511426,26.0515683679166,7,0,3,0,0,2,0,0.367182631923119,0,2,72.8333333333333
"Newbizz Pipeline",6989.24731182796,"1",457,"No","DK","B","NGO/interest organisations/labour unions",2019,3,4,12,14,0,2,0,0,4,0,0.367182631923119,18.9411764705882,3,72.8333333333333
"Newbizz Pipeline",20161.2903225806,"0",396,"No","DK","A","Travel & Leisure",2019,1,4.70372488511426,18,16,3,1,0,0.1875,6,3,0.225237140477635,11.75,41,194
"Newbizz Pipeline",4010.75268817204,"1",427,"No","FI","C","Travel & Leisure",2019,9,4.83333333333333,18,9,1,4,0,0.111111111111111,5,1,0.367182631923119,41,4,23
"Newbizz Pipeline",6048.38709677419,"0",366,"No","DK","C","B2B",2020,0,4.70372488511426,26.0515683679166,9,0,0,0,0,5,0,0.367182631923119,40.4444444444444,6,72.8333333333333
"Renewal sales pipeline",6720.43010752688,"0",365,"No","DK","C","Travel & Leisure",2019,6,4.5,20.2,32,4,2,1,0.125,9,2,0.472258566596177,48.2571428571429,98,108
"Newbizz Pipeline",6720.43010752688,"0",385,"No","DK","C","Travel & Leisure",2019,12,4.125,45.0909090909091,11,1,0,0,0.0909090909090909,5,1,0.367182631923119,36.3636363636364,2,250
"Newbizz Pipeline",11827.9569892473,"0",368,"Yes","DK","A","Consumer brands",2019,39,4.14285714285714,15.3684210526316,30,21,5,0,0.7,6,3,0.128916435399406,37.0909090909091,1,11
"Renewal sales pipeline",6048.38709677419,"0",365,"No","DK","B","Travel & Leisure",2019,0,4.70372488511426,26.0515683679166,10,4,1,1,0.4,4,3,0.636138613861386,22.4,107,142
"Newbizz Pipeline",7392.47311827957,"0",93,"Yes","DK","Enterprise","Retailers",2020,0,4.70372488511426,26.0515683679166,17,6,4,0,0.352941176470588,5,3,0.355437335748193,38.9545454545455,21,38
"Newbizz Pipeline",20161.2903225806,"0",365,"Yes","DK","Enterprise","Retailers",2020,0,4.70372488511426,26.0515683679166,23,4,4,1,0.173913043478261,5,3,0.501473853456856,32.0666666666667,25,139
"Renewal sales pipeline",10752.688172043,"0",365,"No","DK","A","Travel & Leisure",2020,1,4.70372488511426,21,5,3,2,1,0.6,2,1,0.367182631923119,93.3333333333333,26,132
"Newbizz Pipeline",8736.55913978495,"1",439,"No","DK","B","Retailers",2019,0,4.70372488511426,26.0515683679166,6,1,1,0,0.166666666666667,3,1,0.367182631923119,14,12,120
"Renewal sales pipeline",8736.55913978495,"0",365,"No","DK","Enterprise","Consumer brands",2019,0,4.70372488511426,26.0515683679166,2,2,2,1,1,1,1,0.367182631923119,34.5,110,142
"Newbizz Pipeline",8736.55913978495,"0",366,"No","DK","Enterprise","Consumer brands",2019,0,4.70372488511426,26.0515683679166,8,5,1,0,0.625,3,3,0.407396979834934,28.75,2,5
"Newbizz Pipeline",8938.17204301075,"0",371,"No","DK","B","Government/Public Sector",2020,0,4.70372488511426,26.0515683679166,3,0,0,0,0,1,0,0.367182631923119,20.3333333333333,31,72.8333333333333
"Newbizz Pipeline",14037.6344086021,"0",365,"No","FI","B","Retailers",2020,37,4.76923076923077,21.0882352941176,57,36,3,0,0.631578947368421,12,9,0.421179023078773,46.9649122807018,3,33
"Newbizz Pipeline",5779.56989247312,"1",365,"No","UK","C","B2B",2020,0,4.70372488511426,26.0515683679166,7,0,1,0,0,3,0,0.367182631923119,7.57142857142857,22,72.8333333333333
"Newbizz Pipeline",5013.44086021505,"1",487,"No","FI","C","B2B",2020,1,4.70372488511426,31,8,1,2,0,0.125,5,1,0.367182631923119,8,4,36
"Newbizz Pipeline",16043.0107526882,"0",365,"No","FI","A","NGO/interest organisations/labour unions",2020,4,5,34,21,3,1,0,0.142857142857143,13,2,0.456239682917425,29,32,107
"Newbizz Pipeline",10026.8817204301,"0",487,"No","FI","B","Travel & Leisure",2020,8,4.71428571428571,33.875,11,2,2,0,0.181818181818182,7,2,0.2972695817814,25.5,6,244
"Newbizz Pipeline",30080.6451612903,"0",364,"Yes","FI","Enterprise","Retailers",2019,12,4.8,28.5,34,18,5,0,0.529411764705882,17,9,0.304704223407269,47.7666666666667,50,73
"Renewal sales pipeline",30080.6451612903,"0",365,"Yes","FI","Enterprise","Retailers",2019,8,4.6,32.125,24,21,3,1,0.875,11,8,0.306580540660691,43.2340425531915,18,23
"Renewal sales pipeline",14037.6344086021,"0",365,"No","FI","A","Retailers",2020,3,4.66666666666667,34.6666666666667,4,0,2,1,0,2,0,0.319443644531475,43.1428571428571,43,72.8333333333333
"Renewal sales pipeline",13440.8602150538,"0",365,"No","DK","A","Media & entertainment",2020,24,4.82352941176471,17.1904761904762,29,26,8,0,0.896551724137931,3,2,0.0852731689918035,83.2994652406417,46,82
"Renewal sales pipeline",16532.2580645161,"0",365,"No","UK","B","Travel & Leisure",2020,0,4.70372488511426,26.0515683679166,4,0,0,1,0,3,0,0.367182631923119,0,53,72.8333333333333
"Newbizz Pipeline",17338.7096774194,"0",276,"No","UK","B","Travel & Leisure",2020,1,4.70372488511426,26.0515683679166,12,4,3,0,0.333333333333333,4,2,0.432847112892183,22.3636363636364,13,27
"Newbizz Pipeline",10499.9689516129,"0",365,"No","FI","B","Pharma / Healthcare",2021,3,4.5,40.5,7,1,0,0,0.142857142857143,4,1,0.367182631923119,11,15,31
"Newbizz Pipeline",7795.69892473118,"0",365,"No","DK","B","NGO/interest organisations/labour unions",2021,10,5,30.7,40,7,4,0,0.175,17,4,0.28833577263134,29.1739130434783,11,32
"Newbizz Pipeline",6016.12903225806,"0",366,"No","FI","C","Retailers",2019,10,4.25,17.6,6,5,1,0,0.833333333333333,5,4,0.820036139794768,69.5,43,82
"Newbizz Pipeline",8091.39784946237,"1",365,"No","UK","C","B2B",2020,0,4.70372488511426,26.0515683679166,38,4,6,0,0.105263157894737,9,2,0.328661023388455,17.8720930232558,17,49
"Newbizz Pipeline",6016.12903225806,"0",273,"No","DK","B","Financial services",2020,5,4,28.2,6,4,2,0,0.666666666666667,5,4,0.140233116922668,42.5,5,49
"Newbizz Pipeline",2005.37634408602,"0",102,"No","DK","B","Financial services",2020,5,4.5,35.3333333333333,5,3,2,0,0.6,4,3,0.148406726586178,61,4,24
"Newbizz Pipeline",2956.98924731183,"1",260,"Yes","DK","C","Travel & Leisure",2020,5,4,15.4,7,2,0,0,0.285714285714286,5,2,0.476162510056315,29.8571428571429,15,38
"Renewal sales pipeline",7392.47311827957,"0",365,"No","DK","B","NGO/interest organisations/labour unions",2020,2,4.70372488511426,84,1,2,0,1,2,1,2,0.237313132667427,60,117,123
"Newbizz Pipeline",4032.25806451613,"0",245,"No","DK","B","Education (university, online training, schools)",2020,19,4.9,16.2777777777778,23,3,3,0,0.130434782608696,8,3,0.120689655172414,12.7826086956522,3,23
"Renewal sales pipeline",8522.84946236559,"0",365,"No","FI","B","Pharma / Healthcare",2020,3,4.5,16.6666666666667,1,2,1,1,2,1,2,0.367182631923119,80,99,129
"Newbizz Pipeline",8522.84946236559,"0",365,"No","FI","B","Pharma / Healthcare",2020,12,4.5,30.3636363636364,20,4,5,0,0.2,9,2,0.367182631923119,33.6818181818182,21,32
"Newbizz Pipeline",10829.0322580645,"0",426,"No","NL","Enterprise","B2B",2020,0,4.70372488511426,26.0515683679166,9,0,0,0,0,3,0,0.367182631923119,0,3,72.8333333333333
"Newbizz Pipeline",8522.84946236559,"0",289,"No","FI","C","B2B",2021,10,4.66666666666667,21.7,29,1,1,0,0.0344827586206897,7,1,0.367182631923119,24.8275862068966,9,55
"Newbizz Pipeline",11424.7311827957,"0",396,"No","DK","A","Government/Public Sector",2020,12,4.5,45.3333333333333,15,4,3,0,0.266666666666667,8,3,0.367182631923119,63.1764705882353,19,57
"Newbizz Pipeline",8736.55913978495,"0",427,"No","DK","B","Government/Public Sector",2020,15,4.41666666666667,19.4666666666667,13,3,4,0,0.230769230769231,4,3,0.503888024883359,36.4285714285714,7,144
"Renewal sales pipeline",8736.55913978495,"0",365,"No","DK","B","Government/Public Sector",2020,0,4.70372488511426,26.0515683679166,2,0,0,1,0,2,0,0.367182631923119,41,3,72.8333333333333
"Newbizz Pipeline",7392.47311827957,"1",365,"Yes","DK","C","Media & entertainment",2020,2,5,14,7,4,3,0,0.571428571428571,3,2,0.623490145661385,34.1333333333333,56,104
"Renewal sales pipeline",4032.25806451613,"0",365,"No","DK","C","NGO/interest organisations/labour unions",2020,6,4.66666666666667,18.3333333333333,10,1,1,1,0.1,4,1,0.367182631923119,14.6,29,77
"Renewal sales pipeline",19999.9408602151,"0",365,"No","UK","Enterprise","B2B",2020,0,4.70372488511426,26.0515683679166,76,20,5,1,0.263157894736842,5,5,0.422424407839967,35.8028169014084,50,65
"Renewal sales pipeline",13709.635483871,"0",365,"No","UK","C","Retailers",2020,13,4.66666666666667,22.8333333333333,13,3,3,1,0.230769230769231,2,2,0.341693218031679,21.7272727272727,1,21
"Newbizz Pipeline",16532.2580645161,"0",365,"Yes","UK","C","Consumer brands",2020,0,4.70372488511426,26.0515683679166,3,2,2,0,0.666666666666667,3,2,0.220567187002169,60.6666666666667,28,29
"Newbizz Pipeline",9408.60215053763,"0",365,"No","DK","B","B2B",2021,21,5,22.95,25,9,2,0,0.36,6,1,0.367182631923119,49.25,12,56
"Newbizz Pipeline",8736.55913978495,"0",370,"No","DK","B","NGO/interest organisations/labour unions",2021,11,4.85714285714286,31.0909090909091,9,3,2,0,0.333333333333333,2,1,0.367182631923119,66.8888888888889,1,60
"Newbizz Pipeline",7392.47311827957,"0",372,"No","DK","B","Media & entertainment",2020,1,5,21,65,7,4,0,0.107692307692308,19,6,0.558560734911961,33.3484848484849,6,73
"Newbizz Pipeline",6000,"0",365,"No","UK","Enterprise","B2B",2021,7,4.4,34.6666666666667,16,0,4,0,0,6,0,0.367182631923119,13.448275862069,24,72.8333333333333
"Newbizz Pipeline",7500,"0",366,"No","FI","C","Media & entertainment",2021,1,4.70372488511426,11,14,2,2,0,0.142857142857143,9,2,0.497524909951835,29.0714285714286,8,18
"Newbizz Pipeline",10752.688172043,"0",365,"Yes","DK","A","B2B",2021,23,4.85714285714286,22.7142857142857,54,36,6,0,0.666666666666667,9,8,0.40407283440221,46.2235294117647,5,21
"Newbizz Pipeline",11000,"0",365,"No","DK","Enterprise","Retailers",2021,6,5,26,12,1,2,0,0.0833333333333333,4,1,0.367182631923119,7.83333333333333,14,98
